x,y,z,u,v,w
-50.0,-1.0,21.0,-0.011664,-0.144896,-0.123182
-50.0,-1.0,22.0,-0.012971,-0.127817,-0.138644
-50.0,-1.0,23.0,-0.014388,-0.113169,-0.148624
-50.0,-1.0,24.0,-0.015867,-0.100953,-0.154949
-50.0,-1.0,25.0,-0.017377,-0.090851,-0.158846
-50.0,-1.0,26.0,-0.018896,-0.082487,-0.161113
-50.0,-1.0,27.0,-0.02041,-0.075525,-0.162263
-50.0,-1.0,28.0,-0.021909,-0.069688,-0.162632
-50.0,-1.0,29.0,-0.023387,-0.064756,-0.162444
-50.0,-1.0,30.0,-0.024838,-0.060559,-0.161851
-50.0,-1.0,31.0,-0.026259,-0.056959,-0.160958
-50.0,-1.0,32.0,-0.027648,-0.053853,-0.159842
-50.0,-1.0,33.0,-0.029003,-0.051154,-0.158556
-50.0,-1.0,34.0,-0.030323,-0.048797,-0.15714
-50.0,-1.0,35.0,-0.031607,-0.046727,-0.155624
-50.0,0.0,-55.0,-0.057748,-0.025394,0.072676
-50.0,0.0,-54.0,-0.057777,-0.025547,0.073713
-50.0,0.0,-53.0,-0.057796,-0.025701,0.074767
-50.0,0.0,-52.0,-0.057805,-0.025858,0.075838
-50.0,0.0,-51.0,-0.057805,-0.026017,0.076927
-50.0,0.0,-50.0,-0.057794,-0.026178,0.078033
-50.0,0.0,-49.0,-0.057772,-0.026342,0.079157
-50.0,0.0,-48.0,-0.057739,-0.026508,0.080299
-50.0,0.0,-47.0,-0.057694,-0.026677,0.081459
-50.0,0.0,-46.0,-0.057638,-0.026849,0.082637
-50.0,0.0,-45.0,-0.057568,-0.027025,0.083833
-50.0,0.0,-44.0,-0.057486,-0.027204,0.085048
-50.0,0.0,-43.0,-0.05739,-0.027386,0.086282
-50.0,0.0,-42.0,-0.05728,-0.027572,0.087534
-50.0,0.0,-41.0,-0.057155,-0.027763,0.088805
-50.0,0.0,-40.0,-0.057016,-0.027958,0.090096
-50.0,0.0,-39.0,-0.056861,-0.028157,0.091405
-50.0,0.0,-38.0,-0.056689,-0.028362,0.092733
-50.0,0.0,-37.0,-0.056501,-0.028573,0.094081
-50.0,0.0,-36.0,-0.056296,-0.028789,0.095448
-50.0,0.0,-35.0,-0.056073,-0.029013,0.096834
-50.0,0.0,-34.0,-0.055831,-0.029243,0.09824
-50.0,0.0,-33.0,-0.05557,-0.029481,0.099664
-50.0,0.0,-32.0,-0.05529,-0.029727,0.101108
-50.0,0.0,-31.0,-0.054989,-0.029982,0.102571
-50.0,0.0,-30.0,-0.054667,-0.030247,0.104052
-50.0,0.0,-29.0,-0.054324,-0.030523,0.105552
-50.0,0.0,-28.0,-0.053958,-0.03081,0.107071
-50.0,0.0,-27.0,-0.05357,-0.03111,0.108608
-50.0,0.0,-26.0,-0.053158,-0.031424,0.110163
-50.0,0.0,-25.0,-0.052722,-0.031753,0.111736
-50.0,0.0,-24.0,-0.052261,-0.032099,0.113325
-50.0,0.0,-23.0,-0.051775,-0.032463,0.114932
-50.0,0.0,-22.0,-0.051262,-0.032846,0.116554
-50.0,0.0,-21.0,-0.050723,-0.033252,0.118192
-50.0,0.0,-20.0,-0.050156,-0.033682,0.119845
-50.0,0.0,-19.0,-0.049561,-0.034138,0.121512
-50.0,0.0,-18.0,-0.048937,-0.034623,0.123192
-50.0,0.0,-17.0,-0.048284,-0.03514,0.124883
-50.0,0.0,-16.0,-0.0476,-0.035693,0.126585
-50.0,0.0,-15.0,-0.046886,-0.036286,0.128297
-50.0,0.0,-14.0,-0.04614,-0.036922,0.130015
-50.0,0.0,-13.0,-0.045363,-0.037607,0.13174
-50.0,0.0,-12.0,-0.044553,-0.038346,0.133468
-50.0,0.0,-11.0,-0.043709,-0.039145,0.135196
-50.0,0.0,-10.0,-0.042832,-0.040012,0.136923
-50.0,0.0,-9.0,-0.041922,-0.040955,0.138644
-50.0,0.0,-8.0,-0.040976,-0.041983,0.140355
-50.0,0.0,-7.0,-0.039996,-0.043106,0.142052
-50.0,0.0,-6.0,-0.03898,-0.044338,0.143728
-50.0,0.0,-5.0,-0.037929,-0.045693,0.145378
-50.0,0.0,-4.0,-0.036843,-0.047188,0.146992
-50.0,0.0,-3.0,-0.035721,-0.048842,0.14856
-50.0,0.0,-2.0,-0.034563,-0.050678,0.15007
-50.0,0.0,-1.0,-0.033371,-0.052725,0.151506
-50.0,0.0,0.0,-0.032143,-0.055016,0.152849
-50.0,0.0,1.0,-0.030882,-0.057589,0.154074
-50.0,0.0,2.0,-0.029587,-0.060491,0.15515
-50.0,0.0,3.0,-0.028261,-0.063779,0.156034
-50.0,0.0,4.0,-0.026905,-0.067523,0.156674
-50.0,0.0,5.0,-0.025523,-0.071807,0.156997
-50.0,0.0,6.0,-0.024117,-0.076731,0.156904
-50.0,0.0,7.0,-0.022692,-0.08242,0.156264
-50.0,0.0,8.0,-0.021256,-0.089023,0.154889
-50.0,0.0,9.0,-0.019816,-0.096711,0.15252
-50.0,0.0,10.0,-0.018386,-0.105679,0.148785
-50.0,0.0,11.0,-0.016982,-0.116115,0.143158
-50.0,0.0,12.0,-0.015629,-0.128152,0.134899
-50.0,0.0,13.0,-0.014359,-0.141742,0.123007
-50.0,0.0,14.0,-0.013219,-0.156437,0.10624
-50.0,0.0,15.0,-0.012266,-0.171053,0.083362
-50.0,0.0,16.0,-0.011572,-0.183414,0.053799
-50.0,0.0,17.0,-0.011203,-0.190683,0.018673
-50.0,0.0,18.0,-0.011203,-0.190683,-0.018673
-50.0,0.0,19.0,-0.011572,-0.183414,-0.053799
-50.0,0.0,20.0,-0.012266,-0.171053,-0.083362
-50.0,0.0,21.0,-0.013219,-0.156437,-0.10624
-50.0,0.0,22.0,-0.014359,-0.141742,-0.123007
-50.0,0.0,23.0,-0.015629,-0.128152,-0.134899
-50.0,0.0,24.0,-0.016982,-0.116115,-0.143158
-50.0,0.0,25.0,-0.018386,-0.105679,-0.148785
-50.0,0.0,26.0,-0.019816,-0.096711,-0.15252
-50.0,0.0,27.0,-0.021256,-0.089023,-0.154889
-50.0,0.0,28.0,-0.022692,-0.08242,-0.156264
-50.0,0.0,29.0,-0.024117,-0.076731,-0.156904
-50.0,0.0,30.0,-0.025523,-0.071807,-0.156997
-50.0,0.0,31.0,-0.026905,-0.067523,-0.156674
-50.0,0.0,32.0,-0.028261,-0.063779,-0.156034
-50.0,0.0,33.0,-0.029587,-0.060491,-0.15515
-50.0,0.0,34.0,-0.030882,-0.057589,-0.154074
-50.0,0.0,35.0,-0.032143,-0.055016,-0.152849
-50.0,1.0,-55.0,-0.057959,-0.026434,0.072232
-50.0,1.0,-54.0,-0.057991,-0.026615,0.073263
-50.0,1.0,-53.0,-0.058013,-0.0268,0.07431
-50.0,1.0,-52.0,-0.058026,-0.026987,0.075375
-50.0,1.0,-51.0,-0.058029,-0.027178,0.076456
-50.0,1.0,-50.0,-0.058022,-0.027372,0.077555
-50.0,1.0,-49.0,-0.058004,-0.02757,0.078672
-50.0,1.0,-48.0,-0.057974,-0.027772,0.079806
-50.0,1.0,-47.0,-0.057934,-0.027978,0.080958
-50.0,1.0,-46.0,-0.057881,-0.028189,0.082127
-50.0,1.0,-45.0,-0.057815,-0.028404,0.083315
-50.0,1.0,-44.0,-0.057737,-0.028624,0.084521
-50.0,1.0,-43.0,-0.057645,-0.028849,0.085745
-50.0,1.0,-42.0,-0.057539,-0.02908,0.086988
-50.0,1.0,-41.0,-0.057418,-0.029316,0.088249
-50.0,1.0,-40.0,-0.057283,-0.02956,0.089529
-50.0,1.0,-39.0,-0.057132,-0.029809,0.090827
-50.0,1.0,-38.0,-0.056964,-0.030067,0.092144
-50.0,1.0,-37.0,-0.056781,-0.030332,0.09348
-50.0,1.0,-36.0,-0.05658,-0.030605,0.094834
-50.0,1.0,-35.0,-0.056361,-0.030887,0.096207
-50.0,1.0,-34.0,-0.056123,-0.031179,0.097598
-50.0,1.0,-33.0,-0.055867,-0.031481,0.099008
-50.0,1.0,-32.0,-0.055591,-0.031795,0.100436
-50.0,1.0,-31.0,-0.055295,-0.03212,0.101882
-50.0,1.0,-30.0,-0.054978,-0.032458,0.103346
-50.0,1.0,-29.0,-0.05464,-0.032811,0.104828
-50.0,1.0,-28.0,-0.054279,-0.033179,0.106327
-50.0,1.0,-27.0,-0.053896,-0.033563,0.107843
-50.0,1.0,-26.0,-0.053489,-0.033965,0.109376
-50.0,1.0,-25.0,-0.053058,-0.034386,0.110924
-50.0,1.0,-24.0,-0.052603,-0.034829,0.112488
-50.0,1.0,-23.0,-0.052122,-0.035295,0.114067
-50.0,1.0,-22.0,-0.051615,-0.035786,0.11566
-50.0,1.0,-21.0,-0.051082,-0.036304,0.117266
-50.0,1.0,-20.0,-0.050521,-0.036852,0.118884
-50.0,1.0,-19.0,-0.049932,-0.037433,0.120513
-50.0,1.0,-18.0,-0.049315,-0.038051,0.122152
-50.0,1.0,-17.0,-0.048668,-0.038707,0.1238
-50.0,1.0,-16.0,-0.047992,-0.039408,0.125454
-50.0,1.0,-15.0,-0.047285,-0.040156,0.127113
-50.0,1.0,-14.0,-0.046547,-0.040957,0.128774
-50.0,1.0,-13.0,-0.045778,-0.041816,0.130436
-50.0,1.0,-12.0,-0.044976,-0.042741,0.132094
-50.0,1.0,-11.0,-0.044142,-0.043737,0.133746
-50.0,1.0,-10.0,-0.043275,-0.044813,0.135388
-50.0,1.0,-9.0,-0.042375,-0.045978,0.137016
-50.0,1.0,-8.0,-0.041441,-0.047243,0.138623
-50.0,1.0,-7.0,-0.040473,-0.04862,0.140203
-50.0,1.0,-6.0,-0.039471,-0.050122,0.141749
-50.0,1.0,-5.0,-0.038435,-0.051766,0.143251
-50.0,1.0,-4.0,-0.037365,-0.053569,0.1447
-50.0,1.0,-3.0,-0.03626,-0.055553,0.14608
-50.0,1.0,-2.0,-0.035123,-0.057743,0.147376
-50.0,1.0,-1.0,-0.033952,-0.060167,0.148569
-50.0,1.0,0.0,-0.032749,-0.062861,0.149632
-50.0,1.0,1.0,-0.031514,-0.065862,0.150534
-50.0,1.0,2.0,-0.030251,-0.06922,0.151235
-50.0,1.0,3.0,-0.02896,-0.072987,0.151686
-50.0,1.0,4.0,-0.027644,-0.077231,0.151818
-50.0,1.0,5.0,-0.026307,-0.082027,0.151547
-50.0,1.0,6.0,-0.024953,-0.087464,0.150759
-50.0,1.0,7.0,-0.023589,-0.093642,0.149303
-50.0,1.0,8.0,-0.022222,-0.100672,0.146979
-50.0,1.0,9.0,-0.020863,-0.108668,0.143514
-50.0,1.0,10.0,-0.019526,-0.117732,0.13855
-50.0,1.0,11.0,-0.01823,-0.12792,0.13161
-50.0,1.0,12.0,-0.016999,-0.139185,0.122086
-50.0,1.0,13.0,-0.015864,-0.151275,0.109257
-50.0,1.0,14.0,-0.014865,-0.1636,0.092373
-50.0,1.0,15.0,-0.01405,-0.175101,0.070893
-50.0,1.0,16.0,-0.013468,-0.184253,0.044875
-50.0,1.0,17.0,-0.013163,-0.189395,0.015396
-50.0,1.0,18.0,-0.013163,-0.189395,-0.015396
-50.0,1.0,19.0,-0.013468,-0.184253,-0.044875
-50.0,1.0,20.0,-0.01405,-0.175101,-0.070893
-50.0,1.0,21.0,-0.014865,-0.1636,-0.092373
-50.0,1.0,22.0,-0.015864,-0.151275,-0.109257
-50.0,1.0,23.0,-0.016999,-0.139185,-0.122086
-50.0,1.0,24.0,-0.01823,-0.12792,-0.13161
-50.0,1.0,25.0,-0.019526,-0.117732,-0.13855
-50.0,1.0,26.0,-0.020863,-0.108668,-0.143514
-50.0,1.0,27.0,-0.022222,-0.100672,-0.146979
-50.0,1.0,28.0,-0.023589,-0.093642,-0.149303
-50.0,1.0,29.0,-0.024953,-0.087464,-0.150759
-50.0,1.0,30.0,-0.026307,-0.082027,-0.151547
-50.0,1.0,31.0,-0.027644,-0.077231,-0.151818
-50.0,1.0,32.0,-0.02896,-0.072987,-0.151686
-50.0,1.0,33.0,-0.030251,-0.06922,-0.151235
-50.0,1.0,34.0,-0.031514,-0.065862,-0.150534
-50.0,1.0,35.0,-0.032749,-0.062861,-0.149632
-50.0,2.0,-55.0,-0.058171,-0.027459,0.071759
-50.0,2.0,-54.0,-0.058206,-0.027669,0.072783
-50.0,2.0,-53.0,-0.058232,-0.027882,0.073823
-50.0,2.0,-52.0,-0.058248,-0.0281,0.07488
-50.0,2.0,-51.0,-0.058255,-0.028322,0.075953
-50.0,2.0,-50.0,-0.058252,-0.028549,0.077044
-50.0,2.0,-49.0,-0.058237,-0.028781,0.078151
-50.0,2.0,-48.0,-0.058212,-0.029018,0.079276
-50.0,2.0,-47.0,-0.058175,-0.02926,0.080419
-50.0,2.0,-46.0,-0.058126,-0.029508,0.081579
-50.0,2.0,-45.0,-0.058065,-0.029762,0.082756
-50.0,2.0,-44.0,-0.05799,-0.030023,0.083952
-50.0,2.0,-43.0,-0.057903,-0.03029,0.085165
-50.0,2.0,-42.0,-0.057801,-0.030565,0.086397
-50.0,2.0,-41.0,-0.057685,-0.030847,0.087646
-50.0,2.0,-40.0,-0.057554,-0.031137,0.088913
-50.0,2.0,-39.0,-0.057407,-0.031436,0.090199
-50.0,2.0,-38.0,-0.057245,-0.031745,0.091502
-50.0,2.0,-37.0,-0.057065,-0.032063,0.092823
-50.0,2.0,-36.0,-0.056869,-0.032392,0.094163
-50.0,2.0,-35.0,-0.056655,-0.032732,0.09552
-50.0,2.0,-34.0,-0.056423,-0.033084,0.096895
-50.0,2.0,-33.0,-0.056171,-0.033449,0.098287
-50.0,2.0,-32.0,-0.055901,-0.033828,0.099696
-50.0,2.0,-31.0,-0.05561,-0.034222,0.101123
-50.0,2.0,-30.0,-0.055298,-0.034632,0.102566
-50.0,2.0,-29.0,-0.054965,-0.035059,0.104026
-50.0,2.0,-28.0,-0.05461,-0.035505,0.105502
-50.0,2.0,-27.0,-0.054233,-0.035971,0.106993
-50.0,2.0,-26.0,-0.053832,-0.036459,0.108499
-50.0,2.0,-25.0,-0.053407,-0.03697,0.110019
-50.0,2.0,-24.0,-0.052958,-0.037507,0.111553
-50.0,2.0,-23.0,-0.052484,-0.038072,0.113099
-50.0,2.0,-22.0,-0.051984,-0.038666,0.114657
-50.0,2.0,-21.0,-0.051457,-0.039293,0.116225
-50.0,2.0,-20.0,-0.050903,-0.039956,0.117803
-50.0,2.0,-19.0,-0.050322,-0.040657,0.119389
-50.0,2.0,-18.0,-0.049712,-0.041401,0.120981
-50.0,2.0,-17.0,-0.049074,-0.042191,0.122577
-50.0,2.0,-16.0,-0.048406,-0.043032,0.124175
-50.0,2.0,-15.0,-0.047708,-0.043928,0.125774
-50.0,2.0,-14.0,-0.04698,-0.044885,0.127369
-50.0,2.0,-13.0,-0.04622,-0.04591,0.128958
-50.0,2.0,-12.0,-0.045429,-0.047009,0.130537
-50.0,2.0,-11.0,-0.044607,-0.04819,0.132102
-50.0,2.0,-10.0,-0.043752,-0.049461,0.133648
-50.0,2.0,-9.0,-0.042864,-0.050834,0.135169
-50.0,2.0,-8.0,-0.041944,-0.052318,0.136658
-50.0,2.0,-7.0,-0.040991,-0.053927,0.138107
-50.0,2.0,-6.0,-0.040006,-0.055675,0.139507
-50.0,2.0,-5.0,-0.038987,-0.057579,0.140846
-50.0,2.0,-4.0,-0.037936,-0.059658,0.142111
-50.0,2.0,-3.0,-0.036853,-0.061934,0.143285
-50.0,2.0,-2.0,-0.035739,-0.064431,0.144349
-50.0,2.0,-1.0,-0.034594,-0.067179,0.145278
-50.0,2.0,0.0,-0.033419,-0.070212,0.146042
-50.0,2.0,1.0,-0.032217,-0.073566,0.146603
-50.0,2.0,2.0,-0.030989,-0.077286,0.146916
-50.0,2.0,3.0,-0.029738,-0.081423,0.146921
-50.0,2.0,4.0,-0.028467,-0.086033,0.146544
-50.0,2.0,5.0,-0.02718,-0.091179,0.14569
-50.0,2.0,6.0,-0.025884,-0.096933,0.144238
-50.0,2.0,7.0,-0.024584,-0.103365,0.142032
-50.0,2.0,8.0,-0.023291,-0.110546,0.13887
-50.0,2.0,9.0,-0.022016,-0.118532,0.134497
-50.0,2.0,10.0,-0.020772,-0.127348,0.128589
-50.0,2.0,11.0,-0.01958,-0.136952,0.120753
-50.0,2.0,12.0,-0.018462,-0.147191,0.110531
-50.0,2.0,13.0,-0.017446,-0.157734,0.097442
-50.0,2.0,14.0,-0.016567,-0.168006,0.081079
-50.0,2.0,15.0,-0.01586,-0.17716,0.061272
-50.0,2.0,16.0,-0.015363,-0.184153,0.038299
-50.0,2.0,17.0,-0.015106,-0.187969,0.013046
-50.0,2.0,18.0,-0.015106,-0.187969,-0.013046
-50.0,2.0,19.0,-0.015363,-0.184153,-0.038299
-50.0,2.0,20.0,-0.01586,-0.17716,-0.061272
-50.0,2.0,21.0,-0.016567,-0.168006,-0.081079
-50.0,2.0,22.0,-0.017446,-0.157734,-0.097442
-50.0,2.0,23.0,-0.018462,-0.147191,-0.110531
-50.0,2.0,24.0,-0.01958,-0.136952,-0.120753
-50.0,2.0,25.0,-0.020772,-0.127348,-0.128589
-50.0,2.0,26.0,-0.022016,-0.118532,-0.134497
-50.0,2.0,27.0,-0.023291,-0.110546,-0.13887
-50.0,2.0,28.0,-0.024584,-0.103365,-0.142032
-50.0,2.0,29.0,-0.025884,-0.096933,-0.144238
-50.0,2.0,30.0,-0.02718,-0.091179,-0.14569
-50.0,2.0,31.0,-0.028467,-0.086033,-0.146544
-50.0,2.0,32.0,-0.029738,-0.081423,-0.146921
-50.0,2.0,33.0,-0.030989,-0.077286,-0.146916
-50.0,2.0,34.0,-0.032217,-0.073566,-0.146603
-50.0,2.0,35.0,-0.033419,-0.070212,-0.146042
-50.0,3.0,-55.0,-0.058383,-0.028469,0.071259
-50.0,3.0,-54.0,-0.058422,-0.028706,0.072275
-50.0,3.0,-53.0,-0.058451,-0.028948,0.073306
-50.0,3.0,-52.0,-0.058472,-0.029196,0.074354
-50.0,3.0,-51.0,-0.058482,-0.029449,0.075418
-50.0,3.0,-50.0,-0.058483,-0.029707,0.076499
-50.0,3.0,-49.0,-0.058473,-0.029972,0.077597
-50.0,3.0,-48.0,-0.058451,-0.030243,0.078711
-50.0,3.0,-47.0,-0.058419,-0.030521,0.079843
-50.0,3.0,-46.0,-0.058374,-0.030806,0.080992
-50.0,3.0,-45.0,-0.058317,-0.031099,0.082158
-50.0,3.0,-44.0,-0.058247,-0.031399,0.083342
-50.0,3.0,-43.0,-0.058164,-0.031708,0.084543
-50.0,3.0,-42.0,-0.058066,-0.032025,0.085761
-50.0,3.0,-41.0,-0.057955,-0.032352,0.086997
-50.0,3.0,-40.0,-0.057829,-0.032688,0.08825
-50.0,3.0,-39.0,-0.057687,-0.033036,0.08952
-50.0,3.0,-38.0,-0.057529,-0.033394,0.090808
-50.0,3.0,-37.0,-0.057355,-0.033764,0.092113
-50.0,3.0,-36.0,-0.057164,-0.034147,0.093435
-50.0,3.0,-35.0,-0.056955,-0.034544,0.094774
-50.0,3.0,-34.0,-0.056728,-0.034955,0.09613
-50.0,3.0,-33.0,-0.056483,-0.035381,0.097502
-50.0,3.0,-32.0,-0.056218,-0.035824,0.098891
-50.0,3.0,-31.0,-0.055933,-0.036284,0.100295
-50.0,3.0,-30.0,-0.055627,-0.036764,0.101714
-50.0,3.0,-29.0,-0.0553,-0.037264,0.103149
-50.0,3.0,-28.0,-0.054951,-0.037785,0.104598
-50.0,3.0,-27.0,-0.05458,-0.038331,0.106061
-50.0,3.0,-26.0,-0.054186,-0.038901,0.107536
-50.0,3.0,-25.0,-0.053768,-0.039499,0.109024
-50.0,3.0,-24.0,-0.053326,-0.040127,0.110523
-50.0,3.0,-23.0,-0.052859,-0.040786,0.112033
-50.0,3.0,-22.0,-0.052367,-0.04148,0.113551
-50.0,3.0,-21.0,-0.051848,-0.042211,0.115077
-50.0,3.0,-20.0,-0.051303,-0.042983,0.116609
-50.0,3.0,-19.0,-0.05073,-0.0438,0.118145
-50.0,3.0,-18.0,-0.050129,-0.044664,0.119684
-50.0,3.0,-17.0,-0.0495,-0.04558,0.121222
-50.0,3.0,-16.0,-0.048842,-0.046554,0.122758
-50.0,3.0,-15.0,-0.048155,-0.04759,0.124288
-50.0,3.0,-14.0,-0.047437,-0.048694,0.12581
-50.0,3.0,-13.0,-0.04669,-0.049874,0.127318
-50.0,3.0,-12.0,-0.045911,-0.051135,0.128809
-50.0,3.0,-11.0,-0.045101,-0.052487,0.130278
-50.0,3.0,-10.0,-0.044261,-0.053939,0.131717
-50.0,3.0,-9.0,-0.043388,-0.055501,0.133121
-50.0,3.0,-8.0,-0.042484,-0.057185,0.134482
-50.0,3.0,-7.0,-0.041549,-0.059003,0.135788
-50.0,3.0,-6.0,-0.040582,-0.060972,0.13703
-50.0,3.0,-5.0,-0.039584,-0.063107,0.138194
-50.0,3.0,-4.0,-0.038555,-0.065427,0.139264
-50.0,3.0,-3.0,-0.037497,-0.067954,0.14022
-50.0,3.0,-2.0,-0.036409,-0.070712,0.141039
-50.0,3.0,-1.0,-0.035293,-0.073729,0.141694
-50.0,3.0,0.0,-0.03415,-0.077036,0.14215
-50.0,3.0,1.0,-0.032984,-0.080667,0.142366
-50.0,3.0,2.0,-0.031795,-0.084662,0.14229
-50.0,3.0,3.0,-0.030587,-0.089062,0.141859
-50.0,3.0,4.0,-0.029365,-0.093915,0.140993
-50.0,3.0,5.0,-0.028133,-0.099269,0.139594
-50.0,3.0,6.0,-0.026897,-0.105173,0.13754
-50.0,3.0,7.0,-0.025665,-0.11167,0.134678
-50.0,3.0,8.0,-0.024446,-0.118794,0.130822
-50.0,3.0,9.0,-0.023253,-0.126552,0.125742
-50.0,3.0,10.0,-0.022101,-0.134912,0.119168
-50.0,3.0,11.0,-0.021006,-0.143773,0.110792
-50.0,3.0,12.0,-0.01999,-0.152933,0.100291
-50.0,3.0,13.0,-0.019079,-0.162054,0.087368
-50.0,3.0,14.0,-0.0183,-0.170636,0.071828
-50.0,3.0,15.0,-0.017681,-0.178033,0.053685
-50.0,3.0,16.0,-0.017251,-0.183523,0.033269
-50.0,3.0,17.0,-0.01703,-0.186461,0.011278
-50.0,3.0,18.0,-0.01703,-0.186461,-0.011278
-50.0,3.0,19.0,-0.017251,-0.183523,-0.033269
-50.0,3.0,20.0,-0.017681,-0.178033,-0.053685
-50.0,3.0,21.0,-0.0183,-0.170636,-0.071828
-50.0,3.0,22.0,-0.019079,-0.162054,-0.087368
-50.0,3.0,23.0,-0.01999,-0.152933,-0.100291
-50.0,3.0,24.0,-0.021006,-0.143773,-0.110792
-50.0,3.0,25.0,-0.022101,-0.134912,-0.119168
-50.0,3.0,26.0,-0.023253,-0.126552,-0.125742
-50.0,3.0,27.0,-0.024446,-0.118794,-0.130822
-50.0,3.0,28.0,-0.025665,-0.11167,-0.134678
-50.0,3.0,29.0,-0.026897,-0.105173,-0.13754
-50.0,3.0,30.0,-0.028133,-0.099269,-0.139594
-50.0,3.0,31.0,-0.029365,-0.093915,-0.140993
-50.0,3.0,32.0,-0.030587,-0.089062,-0.141859
-50.0,3.0,33.0,-0.031795,-0.084662,-0.14229
-50.0,3.0,34.0,-0.032984,-0.080667,-0.142366
-50.0,3.0,35.0,-0.03415,-0.077036,-0.14215
-50.0,4.0,-55.0,-0.058595,-0.029461,0.070732
-50.0,4.0,-54.0,-0.058638,-0.029726,0.071738
-50.0,4.0,-53.0,-0.058671,-0.029996,0.07276
-50.0,4.0,-52.0,-0.058696,-0.030273,0.073798
-50.0,4.0,-51.0,-0.058711,-0.030556,0.074851
-50.0,4.0,-50.0,-0.058715,-0.030846,0.075922
-50.0,4.0,-49.0,-0.058709,-0.031143,0.077008
-50.0,4.0,-48.0,-0.058692,-0.031448,0.078112
-50.0,4.0,-47.0,-0.058664,-0.03176,0.079232
-50.0,4.0,-46.0,-0.058624,-0.032081,0.080368
-50.0,4.0,-45.0,-0.058571,-0.032411,0.081521
-50.0,4.0,-44.0,-0.058506,-0.03275,0.082691
-50.0,4.0,-43.0,-0.058427,-0.033099,0.083878
-50.0,4.0,-42.0,-0.058335,-0.033458,0.085082
-50.0,4.0,-41.0,-0.058229,-0.033829,0.086302
-50.0,4.0,-40.0,-0.058107,-0.03421,0.08754
-50.0,4.0,-39.0,-0.057971,-0.034604,0.088793
-50.0,4.0,-38.0,-0.057819,-0.035012,0.090064
-50.0,4.0,-37.0,-0.05765,-0.035432,0.09135
-50.0,4.0,-36.0,-0.057464,-0.035868,0.092653
-50.0,4.0,-35.0,-0.057261,-0.036319,0.093972
-50.0,4.0,-34.0,-0.05704,-0.036787,0.095306
-50.0,4.0,-33.0,-0.056801,-0.037273,0.096656
-50.0,4.0,-32.0,-0.056542,-0.037778,0.098021
-50.0,4.0,-31.0,-0.056263,-0.038303,0.0994
-50.0,4.0,-30.0,-0.055964,-0.03885,0.100793
-50.0,4.0,-29.0,-0.055644,-0.039419,0.102199
-50.0,4.0,-28.0,-0.055302,-0.040014,0.103618
-50.0,4.0,-27.0,-0.054938,-0.040636,0.105049
-50.0,4.0,-26.0,-0.054551,-0.041286,0.106491
-50.0,4.0,-25.0,-0.054141,-0.041967,0.107943
-50.0,4.0,-24.0,-0.053707,-0.042682,0.109404
-50.0,4.0,-23.0,-0.053248,-0.043432,0.110872
-50.0,4.0,-22.0,-0.052764,-0.044221,0.112347
-50.0,4.0,-21.0,-0.052255,-0.045051,0.113825
-50.0,4.0,-20.0,-0.051718,-0.045927,0.115307
-50.0,4.0,-19.0,-0.051155,-0.046852,0.116789
-50.0,4.0,-18.0,-0.050565,-0.04783,0.118268
-50.0,4.0,-17.0,-0.049947,-0.048866,0.119744
-50.0,4.0,-16.0,-0.0493,-0.049964,0.121211
-50.0,4.0,-15.0,-0.048624,-0.051131,0.122667
-50.0,4.0,-14.0,-0.047919,-0.052372,0.124108
-50.0,4.0,-13.0,-0.047185,-0.053695,0.125529
-50.0,4.0,-12.0,-0.04642,-0.055106,0.126924
-50.0,4.0,-11.0,-0.045625,-0.056615,0.128288
-50.0,4.0,-10.0,-0.044801,-0.058231,0.129614
-50.0,4.0,-9.0,-0.043945,-0.059964,0.130893
-50.0,4.0,-8.0,-0.04306,-0.061827,0.132117
-50.0,4.0,-7.0,-0.042144,-0.063832,0.133273
-50.0,4.0,-6.0,-0.041198,-0.065993,0.134349
-50.0,4.0,-5.0,-0.040223,-0.068328,0.135329
-50.0,4.0,-4.0,-0.039219,-0.070854,0.136196
-50.0,4.0,-3.0,-0.038187,-0.073592,0.136928
-50.0,4.0,-2.0,-0.037129,-0.076565,0.137498
-50.0,4.0,-1.0,-0.036045,-0.079797,0.137878
-50.0,4.0,0.0,-0.034938,-0.083317,0.138028
-50.0,4.0,1.0,-0.033809,-0.087153,0.137905
-50.0,4.0,2.0,-0.032663,-0.09134,0.137454
-50.0,4.0,3.0,-0.031502,-0.09591,0.136609
-50.0,4.0,4.0,-0.03033,-0.100898,0.13529
-50.0,4.0,5.0,-0.029155,-0.106339,0.133401
-50.0,4.0,6.0,-0.02798,-0.112259,0.130823
-50.0,4.0,7.0,-0.026816,-0.118678,0.127416
-50.0,4.0,8.0,-0.025672,-0.125598,0.123012
-50.0,4.0,9.0,-0.024559,-0.132992,0.117417
-50.0,4.0,10.0,-0.023492,-0.14079,0.110416
-50.0,4.0,11.0,-0.022487,-0.148862,0.101779
-50.0,4.0,12.0,-0.021564,-0.156993,0.091289
-50.0,4.0,13.0,-0.020744,-0.164874,0.078776
-50.0,4.0,14.0,-0.020049,-0.172091,0.064173
-50.0,4.0,15.0,-0.019503,-0.178158,0.047576
-50.0,4.0,16.0,-0.019125,-0.182569,0.029303
-50.0,4.0,17.0,-0.018932,-0.184898,0.009901
-50.0,4.0,18.0,-0.018932,-0.184898,-0.009901
